town,year,crash_type,total_crashes,fatal_crashes,injury_or_fatal_crashes
Stratford,2023,Vehicle/vehicle,1497,3,297
Stratford,2024,Cyclist/vehicle,4,0,4
Stratford,2024,Pedestrian/vehicle,15,0,11
Stratford,2024,Vehicle/vehicle,1496,2,326
Stratford,2025,Cyclist/vehicle,7,0,3
Stratford,2025,Pedestrian/vehicle,19,1,18
Stratford,2025,Vehicle/vehicle,1620,5,312
Suffield,2015,Cyclist/vehicle,4,0,3
Suffield,2015,Vehicle/vehicle,182,3,63
Suffield,2016,Cyclist/vehicle,1,0,1
Suffield,2016,Pedestrian/vehicle,5,0,4
Suffield,2016,Vehicle/vehicle,219,0,57
Suffield,2017,Cyclist/vehicle,4,0,3
Suffield,2017,Pedestrian/vehicle,1,0,1
Suffield,2017,Vehicle/vehicle,218,0,63
Suffield,2018,Cyclist/vehicle,2,0,2
Suffield,2018,Pedestrian/vehicle,2,1,2
Suffield,2018,Vehicle/vehicle,202,2,62
Suffield,2019,Vehicle/vehicle,246,3,74
Suffield,2020,Cyclist/vehicle,1,0,1
Suffield,2020,Pedestrian/vehicle,1,0,1
Suffield,2020,Vehicle/vehicle,152,0,42
Suffield,2021,Vehicle/vehicle,219,2,61
Suffield,2022,Vehicle/vehicle,191,3,57
Suffield,2023,Cyclist/vehicle,1,0,1
Suffield,2023,Pedestrian/vehicle,1,0,1
Suffield,2023,Vehicle/vehicle,203,0,68
Suffield,2024,Pedestrian/vehicle,5,0,4
Suffield,2024,Vehicle/vehicle,252,3,65
Suffield,2025,Pedestrian/vehicle,4,0,4
Suffield,2025,Vehicle/vehicle,187,1,46
Thomaston,2015,Pedestrian/vehicle,1,0,1
Thomaston,2015,Vehicle/vehicle,199,1,50
Thomaston,2016,Cyclist/vehicle,1,0,1
Thomaston,2016,Vehicle/vehicle,251,0,65
Thomaston,2017,Pedestrian/vehicle,2,0,1
Thomaston,2017,Vehicle/vehicle,262,1,63
Thomaston,2018,Pedestrian/vehicle,1,0,1
Thomaston,2018,Vehicle/vehicle,238,2,52
Thomaston,2019,Cyclist/vehicle,1,0,1
Thomaston,2019,Vehicle/vehicle,240,0,45
Thomaston,2020,Cyclist/vehicle,1,0,0
Thomaston,2020,Vehicle/vehicle,197,1,49
Thomaston,2021,Vehicle/vehicle,179,1,48
Thomaston,2022,Cyclist/vehicle,1,0,1
Thomaston,2022,Pedestrian/vehicle,3,1,2
Thomaston,2022,Vehicle/vehicle,189,1,43
Thomaston,2023,Cyclist/vehicle,1,0,1
Thomaston,2023,Vehicle/vehicle,98,0,14
Thomaston,2024,Cyclist/vehicle,1,0,1
Thomaston,2024,Pedestrian/vehicle,3,0,3
Thomaston,2024,Vehicle/vehicle,174,1,42
Thomaston,2025,Cyclist/vehicle,1,0,1
Thomaston,2025,Pedestrian/vehicle,2,1,2
Thomaston,2025,Vehicle/vehicle,188,2,42
Thompson,2015,Pedestrian/vehicle,1,0,1
Thompson,2015,Vehicle/vehicle,156,3,39
Thompson,2016,Vehicle/vehicle,169,0,44
Thompson,2017,Pedestrian/vehicle,1,0,1
Thompson,2017,Vehicle/vehicle,136,0,36
Thompson,2018,Vehicle/vehicle,116,1,27
Thompson,2019,Vehicle/vehicle,143,1,37
Thompson,2020,Pedestrian/vehicle,1,0,1
Thompson,2020,Vehicle/vehicle,123,2,45
Thompson,2021,Cyclist/vehicle,1,0,1
Thompson,2021,Pedestrian/vehicle,1,0,1
Thompson,2021,Vehicle/vehicle,133,0,48
Thompson,2022,Pedestrian/vehicle,1,1,1
Thompson,2022,Vehicle/vehicle,148,3,35
Thompson,2023,Pedestrian/vehicle,1,0,1
Thompson,2023,Vehicle/vehicle,129,1,24
Thompson,2024,Pedestrian/vehicle,1,0,1
Thompson,2024,Vehicle/vehicle,158,0,34
Thompson,2025,Vehicle/vehicle,161,1,44
Tolland,2015,Pedestrian/vehicle,3,1,3
Tolland,2015,Vehicle/vehicle,291,0,82
Tolland,2016,Cyclist/vehicle,1,0,1
Tolland,2016,Pedestrian/vehicle,3,0,3
Tolland,2016,Vehicle/vehicle,291,1,62
Tolland,2017,Cyclist/vehicle,2,0,2
Tolland,2017,Vehicle/vehicle,284,0,60
Tolland,2018,Cyclist/vehicle,1,0,1
Tolland,2018,Vehicle/vehicle,256,3,66
Tolland,2019,Vehicle/vehicle,269,1,54
Tolland,2020,Cyclist/vehicle,1,0,1
Tolland,2020,Vehicle/vehicle,168,2,44
Tolland,2021,Vehicle/vehicle,229,4,66
Tolland,2022,Pedestrian/vehicle,2,0,2
Tolland,2022,Vehicle/vehicle,249,1,44
Tolland,2023,Pedestrian/vehicle,2,0,2
Tolland,2023,Vehicle/vehicle,277,3,66
Tolland,2024,Pedestrian/vehicle,1,0,1
Tolland,2024,Vehicle/vehicle,325,1,82
Tolland,2025,Cyclist/vehicle,1,0,0
Tolland,2025,Pedestrian/vehicle,1,0,1
Tolland,2025,Vehicle/vehicle,312,2,83
Torrington,2015,Cyclist/vehicle,8,1,8
Torrington,2015,Pedestrian/vehicle,13,1,13
Torrington,2015,Vehicle/vehicle,815,2,167
Torrington,2016,Cyclist/vehicle,5,0,5
Torrington,2016,Pedestrian/vehicle,16,0,15
Torrington,2016,Vehicle/vehicle,936,1,191
Torrington,2017,Cyclist/vehicle,8,0,6
Torrington,2017,Pedestrian/vehicle,11,1,7
Torrington,2017,Vehicle/vehicle,993,1,210
Torrington,2018,Cyclist/vehicle,6,0,4
Torrington,2018,Pedestrian/vehicle,11,0,9
Torrington,2018,Vehicle/vehicle,963,2,184
Torrington,2019,Cyclist/vehicle,3,0,3
Torrington,2019,Pedestrian/vehicle,7,0,6
Torrington,2019,Vehicle/vehicle,870,2,177
Torrington,2020,Cyclist/vehicle,4,0,4
Torrington,2020,Pedestrian/vehicle,7,0,5
Torrington,2020,Vehicle/vehicle,637,3,129
Torrington,2021,Cyclist/vehicle,2,0,2
Torrington,2021,Pedestrian/vehicle,14,0,13
Torrington,2021,Vehicle/vehicle,870,5,161
Torrington,2022,Cyclist/vehicle,4,0,4
Torrington,2022,Pedestrian/vehicle,17,0,15
Torrington,2022,Vehicle/vehicle,846,6,170
Torrington,2023,Cyclist/vehicle,8,1,7
Torrington,2023,Pedestrian/vehicle,22,0,17
Torrington,2023,Vehicle/vehicle,833,3,165
Torrington,2024,Cyclist/vehicle,6,0,4
Torrington,2024,Pedestrian/vehicle,12,0,9
Torrington,2024,Vehicle/vehicle,857,1,178
Torrington,2025,Cyclist/vehicle,5,0,3
Torrington,2025,Pedestrian/vehicle,7,0,7
Torrington,2025,Vehicle/vehicle,853,0,173
Trumbull,2015,Cyclist/vehicle,1,0,0
Trumbull,2015,Pedestrian/vehicle,7,0,6
Trumbull,2015,Vehicle/vehicle,1370,2,276
Trumbull,2016,Cyclist/vehicle,4,0,3
Trumbull,2016,Pedestrian/vehicle,5,0,5
Trumbull,2016,Vehicle/vehicle,1321,4,266
Trumbull,2017,Cyclist/vehicle,2,0,2
Trumbull,2017,Pedestrian/vehicle,6,0,6
Trumbull,2017,Vehicle/vehicle,1241,1,261
Trumbull,2018,Cyclist/vehicle,2,0,2
Trumbull,2018,Pedestrian/vehicle,9,0,8
Trumbull,2018,Vehicle/vehicle,1216,1,281
Trumbull,2019,Cyclist/vehicle,3,0,3
Trumbull,2019,Pedestrian/vehicle,8,1,8
Trumbull,2019,Vehicle/vehicle,1167,3,245
Trumbull,2020,Cyclist/vehicle,3,0,2
Trumbull,2020,Pedestrian/vehicle,4,2,4
Trumbull,2020,Vehicle/vehicle,841,4,211
Trumbull,2021,Cyclist/vehicle,3,0,3
Trumbull,2021,Pedestrian/vehicle,7,0,7
Trumbull,2021,Vehicle/vehicle,1202,4,250
Trumbull,2022,Cyclist/vehicle,1,0,1
Trumbull,2022,Pedestrian/vehicle,6,0,5
Trumbull,2022,Vehicle/vehicle,1134,6,242
Trumbull,2023,Cyclist/vehicle,4,0,4
Trumbull,2023,Pedestrian/vehicle,8,0,7
Trumbull,2023,Vehicle/vehicle,1095,1,255
Trumbull,2024,Cyclist/vehicle,3,0,3
Trumbull,2024,Pedestrian/vehicle,11,1,11
Trumbull,2024,Vehicle/vehicle,1159,5,260
Trumbull,2025,Cyclist/vehicle,3,1,2
Trumbull,2025,Pedestrian/vehicle,10,0,7
Trumbull,2025,Vehicle/vehicle,1060,0,243
Union,2015,Vehicle/vehicle,45,0,11
Union,2016,Vehicle/vehicle,53,1,17
Union,2017,Pedestrian/vehicle,1,0,1
Union,2017,Vehicle/vehicle,59,2,14
Union,2018,Vehicle/vehicle,44,1,11
Union,2019,Vehicle/vehicle,64,0,12
Union,2020,Vehicle/vehicle,45,3,17
Union,2021,Vehicle/vehicle,43,0,11
Union,2022,Pedestrian/vehicle,1,0,1
Union,2022,Vehicle/vehicle,60,0,22
Union,2023,Vehicle/vehicle,59,0,16
Union,2024,Vehicle/vehicle,75,2,23
Union,2025,Vehicle/vehicle,55,0,11
Vernon,2015,Cyclist/vehicle,2,0,2
Vernon,2015,Pedestrian/vehicle,6,0,6
Vernon,2015,Vehicle/vehicle,721,1,148
Vernon,2016,Cyclist/vehicle,6,0,6
Vernon,2016,Pedestrian/vehicle,9,0,9
Vernon,2016,Vehicle/vehicle,778,1,191
Vernon,2017,Cyclist/vehicle,1,0,1
Vernon,2017,Pedestrian/vehicle,5,0,4
Vernon,2017,Vehicle/vehicle,810,1,177
Vernon,2018,Cyclist/vehicle,2,0,2
Vernon,2018,Pedestrian/vehicle,5,1,5
Vernon,2018,Vehicle/vehicle,766,2,175
Vernon,2019,Cyclist/vehicle,2,0,2
Vernon,2019,Pedestrian/vehicle,6,0,5
Vernon,2019,Vehicle/vehicle,816,3,187
Vernon,2020,Cyclist/vehicle,2,0,1
Vernon,2020,Pedestrian/vehicle,8,2,8
Vernon,2020,Vehicle/vehicle,656,3,174
Vernon,2021,Cyclist/vehicle,4,0,3
Vernon,2021,Pedestrian/vehicle,7,0,6
Vernon,2021,Vehicle/vehicle,759,2,191
Vernon,2022,Pedestrian/vehicle,9,0,6
Vernon,2022,Vehicle/vehicle,767,1,196
Vernon,2023,Cyclist/vehicle,2,0,1
Vernon,2023,Pedestrian/vehicle,7,1,6
Vernon,2023,Vehicle/vehicle,775,3,182
Vernon,2024,Cyclist/vehicle,5,0,3
Vernon,2024,Pedestrian/vehicle,9,1,9
Vernon,2024,Vehicle/vehicle,735,2,180
Vernon,2025,Cyclist/vehicle,2,0,1
Vernon,2025,Pedestrian/vehicle,9,0,7
Vernon,2025,Vehicle/vehicle,691,0,187
Voluntown,2015,Cyclist/vehicle,1,0,0
Voluntown,2015,Vehicle/vehicle,40,0,15
Voluntown,2016,Vehicle/vehicle,47,1,16
Voluntown,2017,Vehicle/vehicle,44,1,14
Voluntown,2018,Vehicle/vehicle,45,0,11
Voluntown,2019,Cyclist/vehicle,1,0,1
Voluntown,2019,Vehicle/vehicle,36,1,12
Voluntown,2020,Vehicle/vehicle,34,0,15
Voluntown,2021,Vehicle/vehicle,31,0,15
Voluntown,2022,Vehicle/vehicle,36,0,7
Voluntown,2023,Vehicle/vehicle,37,0,14
Voluntown,2024,Pedestrian/vehicle,1,0,1
Voluntown,2024,Vehicle/vehicle,38,1,14
Voluntown,2025,Vehicle/vehicle,36,1,16
Wallingford,2015,Cyclist/vehicle,3,0,3
Wallingford,2015,Pedestrian/vehicle,11,0,10
Wallingford,2015,Vehicle/vehicle,1348,2,329
Wallingford,2016,Cyclist/vehicle,2,0,2
Wallingford,2016,Pedestrian/vehicle,10,0,10
Wallingford,2016,Vehicle/vehicle,1544,3,354
Wallingford,2017,Cyclist/vehicle,10,0,9
Wallingford,2017,Pedestrian/vehicle,22,1,13
Wallingford,2017,Vehicle/vehicle,1511,3,353
Wallingford,2018,Cyclist/vehicle,3,0,3
Wallingford,2018,Pedestrian/vehicle,14,1,10
Wallingford,2018,Vehicle/vehicle,1388,4,351
Wallingford,2019,Cyclist/vehicle,4,1,4
Wallingford,2019,Pedestrian/vehicle,8,0,8
Wallingford,2019,Vehicle/vehicle,1364,1,301
Wallingford,2020,Cyclist/vehicle,5,0,5
Wallingford,2020,Pedestrian/vehicle,6,1,6
Wallingford,2020,Vehicle/vehicle,1047,4,256
Wallingford,2021,Cyclist/vehicle,3,0,3
Wallingford,2021,Pedestrian/vehicle,8,0,8
Wallingford,2021,Vehicle/vehicle,1225,3,303
Wallingford,2022,Cyclist/vehicle,2,0,2
Wallingford,2022,Pedestrian/vehicle,15,2,14
Wallingford,2022,Vehicle/vehicle,1276,4,316
Wallingford,2023,Cyclist/vehicle,4,0,3
Wallingford,2023,Pedestrian/vehicle,12,0,10
Wallingford,2023,Vehicle/vehicle,1283,2,305
Wallingford,2024,Cyclist/vehicle,2,0,2
Wallingford,2024,Pedestrian/vehicle,11,1,11
Wallingford,2024,Vehicle/vehicle,1339,6,290
Wallingford,2025,Cyclist/vehicle,5,0,3
Wallingford,2025,Pedestrian/vehicle,13,1,10
Wallingford,2025,Vehicle/vehicle,1284,4,300
Warren,2015,Vehicle/vehicle,19,1,7
Warren,2016,Vehicle/vehicle,9,0,2
Warren,2017,Pedestrian/vehicle,1,1,1
Warren,2017,Vehicle/vehicle,19,0,7
Warren,2018,Vehicle/vehicle,12,0,4
Warren,2019,Vehicle/vehicle,10,0,2
Warren,2020,Vehicle/vehicle,10,0,2
Warren,2021,Vehicle/vehicle,10,0,3
Warren,2022,Vehicle/vehicle,22,0,4
Warren,2023,Vehicle/vehicle,14,0,6
Warren,2024,Vehicle/vehicle,13,0,1
Warren,2025,Pedestrian/vehicle,1,0,1
Warren,2025,Vehicle/vehicle,10,0,2
Washington,2015,Vehicle/vehicle,81,0,16
Washington,2016,Vehicle/vehicle,76,0,23
Washington,2017,Vehicle/vehicle,69,3,19
Washington,2018,Pedestrian/vehicle,1,0,1
Washington,2018,Vehicle/vehicle,71,0,23
Washington,2019,Vehicle/vehicle,62,0,16
Washington,2020,Cyclist/vehicle,1,0,1
Washington,2020,Vehicle/vehicle,58,0,14
Washington,2021,Pedestrian/vehicle,2,0,2
Washington,2021,Vehicle/vehicle,74,1,20
Washington,2022,Vehicle/vehicle,76,0,23
Washington,2023,Vehicle/vehicle,84,0,27
Washington,2024,Vehicle/vehicle,74,0,21
Washington,2025,Pedestrian/vehicle,2,1,2
Washington,2025,Vehicle/vehicle,65,0,13
Waterbury,2015,Cyclist/vehicle,16,1,10
Waterbury,2015,Pedestrian/vehicle,98,3,89
Waterbury,2015,Vehicle/vehicle,5067,12,1250
Waterbury,2016,Cyclist/vehicle,21,0,19
Waterbury,2016,Pedestrian/vehicle,91,3,80
Waterbury,2016,Vehicle/vehicle,5552,9,1428
Waterbury,2017,Cyclist/vehicle,14,0,10
Waterbury,2017,Pedestrian/vehicle,119,6,104
Waterbury,2017,Vehicle/vehicle,5928,10,1500
Waterbury,2018,Cyclist/vehicle,10,1,8
Waterbury,2018,Pedestrian/vehicle,119,2,106
Waterbury,2018,Vehicle/vehicle,5999,6,1471
Waterbury,2019,Cyclist/vehicle,19,0,15
Waterbury,2019,Pedestrian/vehicle,132,4,120
Waterbury,2019,Vehicle/vehicle,5706,8,1409
Waterbury,2020,Cyclist/vehicle,12,0,9
Waterbury,2020,Pedestrian/vehicle,101,6,84
Waterbury,2020,Vehicle/vehicle,4724,6,1273
Waterbury,2021,Cyclist/vehicle,16,0,16
Waterbury,2021,Pedestrian/vehicle,96,1,82
Waterbury,2021,Vehicle/vehicle,5179,6,1408
Waterbury,2022,Cyclist/vehicle,9,1,6
Waterbury,2022,Pedestrian/vehicle,102,5,91
Waterbury,2022,Vehicle/vehicle,4806,15,1342
Waterbury,2023,Cyclist/vehicle,18,0,17
Waterbury,2023,Pedestrian/vehicle,78,3,65
Waterbury,2023,Vehicle/vehicle,4630,12,1211
Waterbury,2024,Cyclist/vehicle,21,1,18
Waterbury,2024,Pedestrian/vehicle,114,5,99
Waterbury,2024,Vehicle/vehicle,4401,10,1127
Waterbury,2025,Cyclist/vehicle,15,0,12
Waterbury,2025,Pedestrian/vehicle,86,1,76
Waterbury,2025,Vehicle/vehicle,4439,6,1068
Waterford,2015,Cyclist/vehicle,2,0,2
Waterford,2015,Pedestrian/vehicle,5,0,4
Waterford,2015,Vehicle/vehicle,622,0,149
Waterford,2016,Cyclist/vehicle,3,0,3
Waterford,2016,Pedestrian/vehicle,4,0,3
Waterford,2016,Vehicle/vehicle,654,1,155
Waterford,2017,Cyclist/vehicle,3,0,3
Waterford,2017,Pedestrian/vehicle,6,1,5
Waterford,2017,Vehicle/vehicle,638,1,144
Waterford,2018,Cyclist/vehicle,2,0,2
Waterford,2018,Pedestrian/vehicle,5,0,5
Waterford,2018,Vehicle/vehicle,607,3,152
Waterford,2019,Cyclist/vehicle,2,0,1
Waterford,2019,Pedestrian/vehicle,5,0,5
Waterford,2019,Vehicle/vehicle,614,0,147
Waterford,2020,Cyclist/vehicle,4,0,4
Waterford,2020,Pedestrian/vehicle,6,1,5
Waterford,2020,Vehicle/vehicle,445,0,102
Waterford,2021,Cyclist/vehicle,1,0,1
Waterford,2021,Pedestrian/vehicle,7,0,6
Waterford,2021,Vehicle/vehicle,537,0,101
Waterford,2022,Cyclist/vehicle,4,0,4
Waterford,2022,Pedestrian/vehicle,7,0,7
Waterford,2022,Vehicle/vehicle,516,0,138
Waterford,2023,Cyclist/vehicle,2,0,2
Waterford,2023,Pedestrian/vehicle,5,1,5
Waterford,2023,Vehicle/vehicle,495,3,133
Waterford,2024,Cyclist/vehicle,1,0,1
Waterford,2024,Pedestrian/vehicle,7,0,7
Waterford,2024,Vehicle/vehicle,477,0,114
Waterford,2025,Cyclist/vehicle,5,0,4
Waterford,2025,Pedestrian/vehicle,3,0,2
Waterford,2025,Vehicle/vehicle,488,1,114
Watertown,2015,Cyclist/vehicle,1,0,1
Watertown,2015,Pedestrian/vehicle,1,1,1
Watertown,2015,Vehicle/vehicle,404,1,107
Watertown,2016,Pedestrian/vehicle,4,1,3
Watertown,2016,Vehicle/vehicle,491,1,119
Watertown,2017,Cyclist/vehicle,1,0,1
Watertown,2017,Pedestrian/vehicle,2,0,2
Watertown,2017,Vehicle/vehicle,488,0,124
Watertown,2018,Cyclist/vehicle,1,0,1
Watertown,2018,Pedestrian/vehicle,1,1,1
Watertown,2018,Vehicle/vehicle,471,1,104
Watertown,2019,Cyclist/vehicle,1,0,1
Watertown,2019,Pedestrian/vehicle,1,0,1
Watertown,2019,Vehicle/vehicle,438,4,96
Watertown,2020,Cyclist/vehicle,1,0,0
Watertown,2020,Pedestrian/vehicle,3,0,3
Watertown,2020,Vehicle/vehicle,328,2,89
Watertown,2021,Cyclist/vehicle,1,0,1
Watertown,2021,Vehicle/vehicle,426,0,112
Watertown,2022,Pedestrian/vehicle,1,0,1
Watertown,2022,Vehicle/vehicle,440,2,85
Watertown,2023,Pedestrian/vehicle,1,0,1
Watertown,2023,Vehicle/vehicle,450,1,98
Watertown,2024,Cyclist/vehicle,3,0,3
Watertown,2024,Pedestrian/vehicle,1,0,1
Watertown,2024,Vehicle/vehicle,362,0,77
Watertown,2025,Cyclist/vehicle,1,0,1
Watertown,2025,Pedestrian/vehicle,2,0,2
Watertown,2025,Vehicle/vehicle,374,2,100
West Hartford,2015,Cyclist/vehicle,6,0,4
West Hartford,2015,Pedestrian/vehicle,29,1,29
West Hartford,2015,Vehicle/vehicle,1665,0,551
West Hartford,2016,Cyclist/vehicle,8,0,8
West Hartford,2016,Pedestrian/vehicle,26,1,22
West Hartford,2016,Vehicle/vehicle,1790,2,507
West Hartford,2017,Cyclist/vehicle,16,0,15
West Hartford,2017,Pedestrian/vehicle,28,1,25
West Hartford,2017,Vehicle/vehicle,1919,1,506
West Hartford,2018,Cyclist/vehicle,13,0,12
West Hartford,2018,Pedestrian/vehicle,31,1,29
West Hartford,2018,Vehicle/vehicle,1974,0,521
West Hartford,2019,Cyclist/vehicle,10,0,8
West Hartford,2019,Pedestrian/vehicle,25,0,24
West Hartford,2019,Vehicle/vehicle,1842,0,521
West Hartford,2020,Cyclist/vehicle,10,0,10
West Hartford,2020,Pedestrian/vehicle,17,1,14
West Hartford,2020,Vehicle/vehicle,1229,0,354
West Hartford,2021,Cyclist/vehicle,9,0,8
West Hartford,2021,Pedestrian/vehicle,28,0,24
West Hartford,2021,Vehicle/vehicle,1667,0,438
West Hartford,2022,Cyclist/vehicle,7,0,7
West Hartford,2022,Pedestrian/vehicle,17,3,17
West Hartford,2022,Vehicle/vehicle,1629,2,454
West Hartford,2023,Cyclist/vehicle,14,0,12
West Hartford,2023,Pedestrian/vehicle,23,0,19
West Hartford,2023,Vehicle/vehicle,1516,2,354
West Hartford,2024,Cyclist/vehicle,6,0,3
West Hartford,2024,Pedestrian/vehicle,30,3,26
West Hartford,2024,Vehicle/vehicle,1730,2,423
West Hartford,2025,Cyclist/vehicle,9,0,6
West Hartford,2025,Pedestrian/vehicle,19,1,17
West Hartford,2025,Vehicle/vehicle,1717,1,368
West Haven,2015,Cyclist/vehicle,9,0,8
West Haven,2015,Pedestrian/vehicle,20,0,16
West Haven,2015,Vehicle/vehicle,1462,1,374
West Haven,2016,Cyclist/vehicle,9,0,5
West Haven,2016,Pedestrian/vehicle,24,1,20
West Haven,2016,Vehicle/vehicle,1869,3,407
West Haven,2017,Cyclist/vehicle,13,0,13
West Haven,2017,Pedestrian/vehicle,28,2,23
West Haven,2017,Vehicle/vehicle,1905,4,427
West Haven,2018,Cyclist/vehicle,11,0,7
West Haven,2018,Pedestrian/vehicle,36,2,33
West Haven,2018,Vehicle/vehicle,1869,3,402
West Haven,2019,Cyclist/vehicle,17,0,14
West Haven,2019,Pedestrian/vehicle,33,2,30
West Haven,2019,Vehicle/vehicle,1816,0,412
West Haven,2020,Cyclist/vehicle,12,0,9
West Haven,2020,Pedestrian/vehicle,30,1,26
West Haven,2020,Vehicle/vehicle,1399,3,345
West Haven,2021,Cyclist/vehicle,14,0,11
West Haven,2021,Pedestrian/vehicle,23,1,22
West Haven,2021,Vehicle/vehicle,1790,2,441
West Haven,2022,Cyclist/vehicle,10,0,8
West Haven,2022,Pedestrian/vehicle,35,1,32
West Haven,2022,Vehicle/vehicle,1786,5,444
West Haven,2023,Cyclist/vehicle,12,0,9
West Haven,2023,Pedestrian/vehicle,23,0,19
West Haven,2023,Vehicle/vehicle,1691,1,421
West Haven,2024,Cyclist/vehicle,7,0,6
West Haven,2024,Pedestrian/vehicle,37,3,33
West Haven,2024,Vehicle/vehicle,1674,3,435
West Haven,2025,Cyclist/vehicle,7,0,6
West Haven,2025,Pedestrian/vehicle,27,0,25
West Haven,2025,Vehicle/vehicle,1752,1,428
Westbrook,2015,Cyclist/vehicle,1,0,0
Westbrook,2015,Pedestrian/vehicle,3,0,3
Westbrook,2015,Vehicle/vehicle,156,2,39
Westbrook,2016,Cyclist/vehicle,1,0,0
Westbrook,2016,Pedestrian/vehicle,3,1,3
Westbrook,2016,Vehicle/vehicle,160,0,47
Westbrook,2017,Cyclist/vehicle,1,0,1
Westbrook,2017,Pedestrian/vehicle,1,0,1
Westbrook,2017,Vehicle/vehicle,165,0,41
Westbrook,2018,Pedestrian/vehicle,2,0,2
Westbrook,2018,Vehicle/vehicle,134,2,24
Westbrook,2019,Cyclist/vehicle,1,1,1
Westbrook,2019,Vehicle/vehicle,147,0,39
Westbrook,2020,Vehicle/vehicle,89,1,22
Westbrook,2021,Cyclist/vehicle,2,0,2
Westbrook,2021,Pedestrian/vehicle,2,0,2
Westbrook,2021,Vehicle/vehicle,105,1,31
Westbrook,2022,Vehicle/vehicle,145,2,40
Westbrook,2023,Vehicle/vehicle,120,2,33
Westbrook,2024,Cyclist/vehicle,1,0,1
Westbrook,2024,Vehicle/vehicle,134,4,44
Westbrook,2025,Vehicle/vehicle,137,3,29
Weston,2015,Cyclist/vehicle,1,0,1
Weston,2015,Vehicle/vehicle,90,0,20
Weston,2016,Cyclist/vehicle,1,0,1
Weston,2016,Vehicle/vehicle,100,0,31
Weston,2017,Pedestrian/vehicle,1,0,1
Weston,2017,Vehicle/vehicle,109,0,26
Weston,2018,Vehicle/vehicle,112,0,31
Weston,2019,Vehicle/vehicle,67,1,19
Weston,2020,Vehicle/vehicle,25,2,7
Weston,2021,Cyclist/vehicle,1,0,1
Weston,2021,Vehicle/vehicle,28,1,6
Weston,2022,Vehicle/vehicle,20,0,9
Weston,2023,Pedestrian/vehicle,1,0,1
Weston,2023,Vehicle/vehicle,24,0,5
Weston,2024,Vehicle/vehicle,31,0,7
Weston,2025,Pedestrian/vehicle,1,0,1
Weston,2025,Vehicle/vehicle,37,0,8
Westport,2015,Cyclist/vehicle,3,0,3
Westport,2015,Pedestrian/vehicle,9,0,9
Westport,2015,Vehicle/vehicle,1213,1,247
Westport,2016,Cyclist/vehicle,4,0,3
Westport,2016,Pedestrian/vehicle,7,0,6
Westport,2016,Vehicle/vehicle,1034,5,204
Westport,2017,Cyclist/vehicle,1,0,1
Westport,2017,Pedestrian/vehicle,6,0,5
Westport,2017,Vehicle/vehicle,931,3,208
Westport,2018,Cyclist/vehicle,2,0,2
Westport,2018,Pedestrian/vehicle,9,0,8
Westport,2018,Vehicle/vehicle,1270,1,271
Westport,2019,Cyclist/vehicle,4,0,3
Westport,2019,Pedestrian/vehicle,14,1,13
Westport,2019,Vehicle/vehicle,1355,2,301
Westport,2020,Cyclist/vehicle,1,0,1
Westport,2020,Pedestrian/vehicle,6,0,6
Westport,2020,Vehicle/vehicle,799,2,203
Westport,2021,Cyclist/vehicle,6,0,3
Westport,2021,Pedestrian/vehicle,3,0,3
Westport,2021,Vehicle/vehicle,1142,0,257
Westport,2022,Cyclist/vehicle,1,0,1
Westport,2022,Pedestrian/vehicle,8,0,8
Westport,2022,Vehicle/vehicle,1226,1,237
Westport,2023,Pedestrian/vehicle,7,1,6
Westport,2023,Vehicle/vehicle,1201,2,230
Westport,2024,Cyclist/vehicle,4,0,1
Westport,2024,Pedestrian/vehicle,6,0,6
Westport,2024,Vehicle/vehicle,1286,1,249
Westport,2025,Cyclist/vehicle,3,0,3
Westport,2025,Pedestrian/vehicle,7,1,7
Westport,2025,Vehicle/vehicle,1174,0,204
Wethersfield,2015,Cyclist/vehicle,1,0,1
Wethersfield,2015,Pedestrian/vehicle,9,2,7
Wethersfield,2015,Vehicle/vehicle,964,0,209
Wethersfield,2016,Pedestrian/vehicle,16,1,13
Wethersfield,2016,Vehicle/vehicle,918,1,178
Wethersfield,2017,Pedestrian/vehicle,3,0,3
Wethersfield,2017,Vehicle/vehicle,879,5,165
Wethersfield,2018,Cyclist/vehicle,2,0,2
Wethersfield,2018,Pedestrian/vehicle,7,0,7
Wethersfield,2018,Vehicle/vehicle,971,0,186
Wethersfield,2019,Cyclist/vehicle,3,0,2
Wethersfield,2019,Pedestrian/vehicle,4,0,3
Wethersfield,2019,Vehicle/vehicle,944,2,192
Wethersfield,2020,Pedestrian/vehicle,4,3,4
Wethersfield,2020,Vehicle/vehicle,622,1,135
Wethersfield,2021,Cyclist/vehicle,5,0,1
Wethersfield,2021,Pedestrian/vehicle,5,2,4
Wethersfield,2021,Vehicle/vehicle,862,2,176
Wethersfield,2022,Cyclist/vehicle,1,0,1
Wethersfield,2022,Pedestrian/vehicle,12,2,11
Wethersfield,2022,Vehicle/vehicle,777,0,164
Wethersfield,2023,Cyclist/vehicle,3,0,3
Wethersfield,2023,Pedestrian/vehicle,2,0,2
Wethersfield,2023,Vehicle/vehicle,779,4,164
Wethersfield,2024,Cyclist/vehicle,2,0,2
Wethersfield,2024,Pedestrian/vehicle,5,0,5
Wethersfield,2024,Vehicle/vehicle,732,1,138
Wethersfield,2025,Cyclist/vehicle,3,0,3
Wethersfield,2025,Pedestrian/vehicle,4,0,3
